PurchaseOrderID;TaxAmt;Freight;SubTotal;OrderDateID;ShipDateID;DueDateID
1107;559.02;174.6938;6987.75;20131107;20131116;20131121
1107;559.02;174.6938;6987.75;20131107;20131116;20131121
1108;2245.782;701.8069;28072.275;20131107;20131116;20131121
1108;2245.782;701.8069;28072.275;20131107;20131116;20131121
1109;2984.982;932.8069;37312.275;20131107;20131116;20131121
1109;2984.982;932.8069;37312.275;20131107;20131116;20131121
1109;2984.982;932.8069;37312.275;20131107;20131116;20131121
1110;609.84;190.575;7623;20131107;20131116;20131121
1110;609.84;190.575;7623;20131107;20131116;20131121
1110;609.84;190.575;7623;20131107;20131116;20131121
1111;2263.8;707.4375;28297.5;20131107;20131116;20131121
1111;2263.8;707.4375;28297.5;20131107;20131116;20131121
1112;4.7956;1.4986;59.9445;20131107;20131116;20131121
1113;27.1404;8.4814;339.255;20131107;20131116;20131121
1113;27.1404;8.4814;339.255;20131107;20131116;20131121
1113;27.1404;8.4814;339.255;20131107;20131116;20131121
1114;3510.276;1096.9613;43878.45;20131107;20131116;20131121
1114;3510.276;1096.9613;43878.45;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1115;193.8586;60.5808;2423.232;20131107;20131116;20131121
1116;2399.166;749.7394;29989.575;20131107;20131116;20131121
1116;2399.166;749.7394;29989.575;20131107;20131116;20131121
1116;2399.166;749.7394;29989.575;20131107;20131116;20131121
1116;2399.166;749.7394;29989.575;20131107;20131116;20131121
1117;11.3929;3.5603;142.4115;20131108;20131117;20131122
1118;1538.922;480.9131;19236.525;20131108;20131117;20131122
1119;55.4879;17.34;693.5985;20131108;20131117;20131122
1119;55.4879;17.34;693.5985;20131108;20131117;20131122
1119;55.4879;17.34;693.5985;20131108;20131117;20131122
1119;55.4879;17.34;693.5985;20131108;20131117;20131122
1119;55.4879;17.34;693.5985;20131108;20131117;20131122
1120;102.102;31.9069;1276.275;20131108;20131117;20131122
1121;160.314;50.0981;2003.925;20131108;20131117;20131122
1122;2267.496;708.5925;28343.7;20131108;20131117;20131122
1122;2267.496;708.5925;28343.7;20131108;20131117;20131122
1123;36.3888;11.3715;454.86;20131108;20131117;20131122
1123;36.3888;11.3715;454.86;20131108;20131117;20131122
1124;3510.276;1096.9613;43878.45;20131108;20131117;20131122
1124;3510.276;1096.9613;43878.45;20131108;20131117;20131122
1125;570.57;178.3031;7132.125;20131108;20131117;20131122
1126;2267.496;708.5925;28343.7;20131108;20131117;20131122
1126;2267.496;708.5925;28343.7;20131108;20131117;20131122
1127;1801.338;562.9181;22516.725;20131108;20131117;20131122
1128;2771.538;866.1056;34644.225;20131108;20131117;20131122
1129;53.0132;16.5666;662.6655;20131108;20131117;20131122
1129;53.0132;16.5666;662.6655;20131108;20131117;20131122
1129;53.0132;16.5666;662.6655;20131108;20131117;20131122
1129;53.0132;16.5666;662.6655;20131108;20131117;20131122
1129;53.0132;16.5666;662.6655;20131108;20131117;20131122
1130;11.4433;3.576;143.0415;20131108;20131117;20131122
1131;2255.946;704.9831;28199.325;20131108;20131117;20131122
1131;2255.946;704.9831;28199.325;20131108;20131117;20131122
1132;297.066;92.8331;3713.325;20131108;20131117;20131122
1133;5106.486;1595.7769;63831.075;20131111;20131120;20131125
1133;5106.486;1595.7769;63831.075;20131111;20131120;20131125
1133;5106.486;1595.7769;63831.075;20131111;20131120;20131125
1134;523.2528;163.5165;6540.66;20131111;20131120;20131125
1134;523.2528;163.5165;6540.66;20131111;20131120;20131125
1135;456.918;142.7869;5711.475;20131111;20131120;20131125
1136;43.2709;13.5222;540.8865;20131111;20131120;20131125
1136;43.2709;13.5222;540.8865;20131111;20131120;20131125
1136;43.2709;13.5222;540.8865;20131111;20131120;20131125
1136;43.2709;13.5222;540.8865;20131111;20131120;20131125
1137;7.8372;2.4491;97.965;20131111;20131120;20131125
1137;7.8372;2.4491;97.965;20131111;20131120;20131125
1138;9.1577;2.8618;114.471;20131111;20131120;20131125
1139;10.6117;3.3162;132.6465;20131111;20131120;20131125
1140;3510.276;1096.9613;43878.45;20131111;20131120;20131125
1140;3510.276;1096.9613;43878.45;20131111;20131120;20131125
1141;33.516;10.4738;418.95;20131111;20131120;20131125
1142;21.7955;6.8111;272.4435;20131111;20131120;20131125
1142;21.7955;6.8111;272.4435;20131111;20131120;20131125
1143;36.9432;11.5448;461.79;20131111;20131120;20131125
1143;36.9432;11.5448;461.79;20131111;20131120;20131125
1144;20.7875;6.4961;259.8435;20131111;20131120;20131125
1144;20.7875;6.4961;259.8435;20131111;20131120;20131125
1145;2.966;0.9269;37.0755;20131111;20131120;20131125
1146;1724.646;538.9519;21558.075;20131111;20131120;20131125
1147;53.0939;16.5918;663.6735;20131111;20131120;20131125
1147;53.0939;16.5918;663.6735;20131111;20131120;20131125
1147;53.0939;16.5918;663.6735;20131111;20131120;20131125
1147;53.0939;16.5918;663.6735;20131111;20131120;20131125
1147;53.0939;16.5918;663.6735;20131111;20131120;20131125
1148;6897.66;2155.5188;86220.75;20131111;20131120;20131125
1148;6897.66;2155.5188;86220.75;20131111;20131120;20131125
1148;6897.66;2155.5188;86220.75;20131111;20131120;20131125
1148;6897.66;2155.5188;86220.75;20131111;20131120;20131125
1149;48.1799;15.0562;602.2485;20131112;20131121;20131126
1149;48.1799;15.0562;602.2485;20131112;20131121;20131126
1149;48.1799;15.0562;602.2485;20131112;20131121;20131126
1149;48.1799;15.0562;602.2485;20131112;20131121;20131126
1149;48.1799;15.0562;602.2485;20131112;20131121;20131126
1150;32.76;10.2375;409.5;20131112;20131121;20131126
1150;32.76;10.2375;409.5;20131112;20131121;20131126
1150;32.76;10.2375;409.5;20131112;20131121;20131126
1151;3237.696;1011.78;40471.2;20131112;20131121;20131126
1151;3237.696;1011.78;40471.2;20131112;20131121;20131126
1152;20.2658;6.3331;253.323;20131112;20131121;20131126
1152;20.2658;6.3331;253.323;20131112;20131121;20131126
1153;4967.424;1552.32;62092.8;20131112;20131121;20131126
1153;4967.424;1552.32;62092.8;20131112;20131121;20131126
1153;4967.424;1552.32;62092.8;20131112;20131121;20131126
1154;475.86;148.7063;5948.25;20131112;20131121;20131126
1155;7289.436;2277.9488;91117.95;20131112;20131121;20131126
1155;7289.436;2277.9488;91117.95;20131112;20131121;20131126
1156;42;13.125;525;20131112;20131121;20131126
1156;42;13.125;525;20131112;20131121;20131126
1157;160.2947;50.0921;2003.6835;20131112;20131121;20131126
1157;160.2947;50.0921;2003.6835;20131112;20131121;20131126
1157;160.2947;50.0921;2003.6835;20131112;20131121;20131126
1158;2116.422;661.3819;26455.275;20131112;20131121;20131126
1158;2116.422;661.3819;26455.275;20131112;20131121;20131126
1159;75.5496;23.6093;944.37;20131112;20131121;20131126
1160;3854.928;1204.665;48186.6;20131112;20131121;20131126
1160;3854.928;1204.665;48186.6;20131112;20131121;20131126
1160;3854.928;1204.665;48186.6;20131112;20131121;20131126
1161;2137.674;668.0231;26720.925;20131112;20131121;20131126
1162;3027.486;946.0894;37843.575;20131112;20131121;20131126
1162;3027.486;946.0894;37843.575;20131112;20131121;20131126
1163;2042.502;638.2819;25531.275;20131112;20131121;20131126
1164;22.307;6.971;278.838;20131112;20131121;20131126
1164;22.307;6.971;278.838;20131112;20131121;20131126
1165;10.0598;3.1437;125.748;20131113;20131122;20131127
1166;12.0632;3.7698;150.7905;20131113;20131122;20131127
1167;60.1272;18.7898;751.59;20131113;20131122;20131127
1167;60.1272;18.7898;751.59;20131113;20131122;20131127
1167;60.1272;18.7898;751.59;20131113;20131122;20131127
1167;60.1272;18.7898;751.59;20131113;20131122;20131127
1167;60.1272;18.7898;751.59;20131113;20131122;20131127
1167;60.1272;18.7898;751.59;20131113;20131122;20131127
1168;707.784;221.1825;8847.3;20131113;20131122;20131127
1169;13.6861;4.2769;171.0765;20131113;20131122;20131127
1170;1631.784;509.9325;20397.3;20131113;20131122;20131127
1171;1170.246;365.7019;14628.075;20131113;20131122;20131127
1172;2668.05;833.7656;33350.625;20131113;20131122;20131127
1172;2668.05;833.7656;33350.625;20131113;20131122;20131127
1173;27.1404;8.4814;339.255;20131113;20131122;20131127
1173;27.1404;8.4814;339.255;20131113;20131122;20131127
1173;27.1404;8.4814;339.255;20131113;20131122;20131127
1174;22.307;6.971;278.838;20131113;20131122;20131127
1174;22.307;6.971;278.838;20131113;20131122;20131127
1175;143.6828;44.9009;1796.0355;20131113;20131122;20131127
1175;143.6828;44.9009;1796.0355;20131113;20131122;20131127
1175;143.6828;44.9009;1796.0355;20131113;20131122;20131127
1176;38.7526;12.1102;484.407;20131113;20131122;20131127
1176;38.7526;12.1102;484.407;20131113;20131122;20131127
1176;38.7526;12.1102;484.407;20131113;20131122;20131127
1176;38.7526;12.1102;484.407;20131113;20131122;20131127
1177;2771.538;866.1056;34644.225;20131115;20131124;20131129
1178;147.1604;45.9876;1839.5055;20131115;20131124;20131129
1178;147.1604;45.9876;1839.5055;20131115;20131124;20131129
1178;147.1604;45.9876;1839.5055;20131115;20131124;20131129
1179;11.7029;3.6572;146.286;20131115;20131124;20131129
1180;8.2051;2.5641;102.564;20131115;20131124;20131129
1181;12.0632;3.7698;150.7905;20131115;20131124;20131129
1182;1093.554;341.7356;13669.425;20131115;20131124;20131129
1182;1093.554;341.7356;13669.425;20131115;20131124;20131129
1183;795.8664;248.7083;9948.33;20131115;20131124;20131129
1183;795.8664;248.7083;9948.33;20131115;20131124;20131129
1183;795.8664;248.7083;9948.33;20131115;20131124;20131129
1184;2267.496;708.5925;28343.7;20131115;20131124;20131129
1184;2267.496;708.5925;28343.7;20131115;20131124;20131129
1185;44.1504;13.797;551.88;20131115;20131124;20131129
1186;559.02;174.6938;6987.75;20131115;20131124;20131129
1186;559.02;174.6938;6987.75;20131115;20131124;20131129
1186;559.02;174.6938;6987.75;20131115;20131124;20131129
1187;2245.782;701.8069;28072.275;20131115;20131124;20131129
1187;2245.782;701.8069;28072.275;20131115;20131124;20131129
1188;2984.982;932.8069;37312.275;20131115;20131124;20131129
1188;2984.982;932.8069;37312.275;20131115;20131124;20131129
1188;2984.982;932.8069;37312.275;20131115;20131124;20131129
1189;609.84;190.575;7623;20131118;20131127;20131202
1189;609.84;190.575;7623;20131118;20131127;20131202
1189;609.84;190.575;7623;20131118;20131127;20131202
1190;2263.8;707.4375;28297.5;20131118;20131127;20131202
1190;2263.8;707.4375;28297.5;20131118;20131127;20131202
1191;4.7956;1.4986;59.9445;20131118;20131127;20131202
1192;9.3946;2.9358;117.432;20131118;20131127;20131202
1193;3510.276;1096.9613;43878.45;20131118;20131127;20131202
1193;3510.276;1096.9613;43878.45;20131118;20131127;20131202
1194;19.7795;6.1811;247.2435;20131118;20131127;20131202
1194;19.7795;6.1811;247.2435;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1195;3950.1;1234.4063;49376.25;20131118;20131127;20131202
1196;11.3929;3.5603;142.4115;20131118;20131127;20131202
1197;3842.454;1200.7669;48030.675;20131118;20131127;20131202
1197;3842.454;1200.7669;48030.675;20131118;20131127;20131202
1197;3842.454;1200.7669;48030.675;20131118;20131127;20131202
1198;4089.0998;1277.8437;51113.748;20131118;20131127;20131202
1198;4089.0998;1277.8437;51113.748;20131118;20131127;20131202
1198;4089.0998;1277.8437;51113.748;20131118;20131127;20131202
1198;4089.0998;1277.8437;51113.748;20131118;20131127;20131202
1198;4089.0998;1277.8437;51113.748;20131118;20131127;20131202
1199;102.102;31.9069;1276.275;20131118;20131127;20131202
1200;160.314;50.0981;2003.925;20131118;20131127;20131202
1201;1801.338;562.9181;22516.725;20131119;20131128;20131203
1202;36.3888;11.3715;454.86;20131119;20131128;20131203
1202;36.3888;11.3715;454.86;20131119;20131128;20131203
1203;3510.276;1096.9613;43878.45;20131119;20131128;20131203
1203;3510.276;1096.9613;43878.45;20131119;20131128;20131203
1204;570.57;178.3031;7132.125;20131119;20131128;20131203
1205;2267.496;708.5925;28343.7;20131120;20131129;20131204
1205;2267.496;708.5925;28343.7;20131120;20131129;20131204
1206;1801.338;562.9181;22516.725;20131120;20131129;20131204
1207;2771.538;866.1056;34644.225;20131120;20131129;20131204
1208;50.0069;15.6272;625.086;20131120;20131129;20131204
1208;50.0069;15.6272;625.086;20131120;20131129;20131204
1208;50.0069;15.6272;625.086;20131120;20131129;20131204
1208;50.0069;15.6272;625.086;20131120;20131129;20131204
1208;50.0069;15.6272;625.086;20131120;20131129;20131204
1209;11.4433;3.576;143.0415;20131120;20131129;20131204
1210;2255.946;704.9831;28199.325;20131120;20131129;20131204
1210;2255.946;704.9831;28199.325;20131120;20131129;20131204
1211;297.066;92.8331;3713.325;20131120;20131129;20131204
1212;3510.276;1096.9613;43878.45;20131120;20131129;20131204
1212;3510.276;1096.9613;43878.45;20131120;20131129;20131204
1213;783.972;244.9913;9799.65;20131120;20131129;20131204
1213;783.972;244.9913;9799.65;20131120;20131129;20131204
1213;783.972;244.9913;9799.65;20131120;20131129;20131204
1214;456.918;142.7869;5711.475;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1215;87.9228;27.4759;1099.035;20131120;20131129;20131204
1216;7.8372;2.4491;97.965;20131120;20131129;20131204
1216;7.8372;2.4491;97.965;20131120;20131129;20131204
1217;9.1577;2.8618;114.471;20131120;20131129;20131204
1218;10.6117;3.3162;132.6465;20131120;20131129;20131204
1219;3510.276;1096.9613;43878.45;20131120;20131129;20131204
1219;3510.276;1096.9613;43878.45;20131120;20131129;20131204
1220;33.516;10.4738;418.95;20131120;20131129;20131204
1221;41.0533;12.8292;513.1665;20131121;20131130;20131205
1221;41.0533;12.8292;513.1665;20131121;20131130;20131205
1221;41.0533;12.8292;513.1665;20131121;20131130;20131205
1221;41.0533;12.8292;513.1665;20131121;20131130;20131205
1222;36.9432;11.5448;461.79;20131121;20131130;20131205
1222;36.9432;11.5448;461.79;20131121;20131130;20131205
1223;29.1564;9.1114;364.455;20131121;20131130;20131205
1223;29.1564;9.1114;364.455;20131121;20131130;20131205
1223;29.1564;9.1114;364.455;20131121;20131130;20131205
1224;2.966;0.9269;37.0755;20131121;20131130;20131205
1225;1724.646;538.9519;21558.075;20131122;20131201;20131206
1226;40.567;12.6772;507.087;20131122;20131201;20131206
1226;40.567;12.6772;507.087;20131122;20131201;20131206
1226;40.567;12.6772;507.087;20131122;20131201;20131206
1226;40.567;12.6772;507.087;20131122;20131201;20131206
1227;6897.66;2155.5188;86220.75;20131122;20131201;20131206
1227;6897.66;2155.5188;86220.75;20131122;20131201;20131206
1227;6897.66;2155.5188;86220.75;20131122;20131201;20131206
1227;6897.66;2155.5188;86220.75;20131122;20131201;20131206
1228;8.9233;2.7885;111.5415;20131122;20131201;20131206
1229;31.248;9.765;390.6;20131122;20131201;20131206
1229;31.248;9.765;390.6;20131122;20131201;20131206
1229;31.248;9.765;390.6;20131122;20131201;20131206
1230;3237.696;1011.78;40471.2;20131122;20131201;20131206
1230;3237.696;1011.78;40471.2;20131122;20131201;20131206
1231;10.9066;3.4083;136.332;20131122;20131201;20131206
1232;3073.686;960.5269;38421.075;20131122;20131201;20131206
1232;3073.686;960.5269;38421.075;20131122;20131201;20131206
1233;475.86;148.7063;5948.25;20131122;20131201;20131206
1234;7289.436;2277.9488;91117.95;20131122;20131201;20131206
1234;7289.436;2277.9488;91117.95;20131122;20131201;20131206
1235;42;13.125;525;20131122;20131201;20131206
1235;42;13.125;525;20131122;20131201;20131206
1236;160.2947;50.0921;2003.6835;20131122;20131201;20131206
1236;160.2947;50.0921;2003.6835;20131122;20131201;20131206
1236;160.2947;50.0921;2003.6835;20131122;20131201;20131206
1237;2116.422;661.3819;26455.275;20131122;20131201;20131206
1237;2116.422;661.3819;26455.275;20131122;20131201;20131206
1238;75.5496;23.6093;944.37;20131122;20131201;20131206
1239;272.118;85.0369;3401.475;20131122;20131201;20131206
1240;5027.484;1571.0888;62843.55;20131122;20131201;20131206
1240;5027.484;1571.0888;62843.55;20131122;20131201;20131206
1240;5027.484;1571.0888;62843.55;20131122;20131201;20131206
1241;3027.486;946.0894;37843.575;20131125;20131204;20131209
1241;3027.486;946.0894;37843.575;20131125;20131204;20131209
1242;2042.502;638.2819;25531.275;20131125;20131204;20131209
1243;33.2262;10.3832;415.3275;20131125;20131204;20131209
1243;33.2262;10.3832;415.3275;20131125;20131204;20131209
1243;33.2262;10.3832;415.3275;20131125;20131204;20131209
1244;10.0598;3.1437;125.748;20131125;20131204;20131209
1245;12.0632;3.7698;150.7905;20131125;20131204;20131209
1246;27.7956;8.6861;347.445;20131125;20131204;20131209
1246;27.7956;8.6861;347.445;20131125;20131204;20131209
1246;27.7956;8.6861;347.445;20131125;20131204;20131209
1247;707.784;221.1825;8847.3;20131125;20131204;20131209
1248;13.6861;4.2769;171.0765;20131125;20131204;20131209
1249;1631.784;509.9325;20397.3;20131125;20131204;20131209
1250;1170.246;365.7019;14628.075;20131125;20131204;20131209
1251;2026.794;633.3731;25334.925;20131125;20131204;20131209
1252;20.8127;6.504;260.1585;20131125;20131204;20131209
1252;20.8127;6.504;260.1585;20131125;20131204;20131209
1253;33.2262;10.3832;415.3275;20131125;20131204;20131209
1253;33.2262;10.3832;415.3275;20131125;20131204;20131209
1253;33.2262;10.3832;415.3275;20131125;20131204;20131209
1254;21.6644;6.7701;270.8055;20131125;20131204;20131209
1254;21.6644;6.7701;270.8055;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1255;244.2006;76.3127;3052.5075;20131125;20131204;20131209
1256;2771.538;866.1056;34644.225;20131125;20131204;20131209
1257;147.1604;45.9876;1839.5055;20131126;20131205;20131210
1257;147.1604;45.9876;1839.5055;20131126;20131205;20131210
1257;147.1604;45.9876;1839.5055;20131126;20131205;20131210
1258;11.7029;3.6572;146.286;20131126;20131205;20131210
1259;8.2051;2.5641;102.564;20131126;20131205;20131210
1260;12.0632;3.7698;150.7905;20131126;20131205;20131210
1261;1093.554;341.7356;13669.425;20131126;20131205;20131210
1261;1093.554;341.7356;13669.425;20131126;20131205;20131210
1262;515.592;161.1225;6444.9;20131126;20131205;20131210
1262;515.592;161.1225;6444.9;20131126;20131205;20131210
1263;4068.834;1271.5106;50860.425;20131126;20131205;20131210
1263;4068.834;1271.5106;50860.425;20131126;20131205;20131210
1263;4068.834;1271.5106;50860.425;20131126;20131205;20131210
1264;44.1504;13.797;551.88;20131126;20131205;20131210
1265;559.02;174.6938;6987.75;20131127;20131206;20131211
1265;559.02;174.6938;6987.75;20131127;20131206;20131211
1265;559.02;174.6938;6987.75;20131127;20131206;20131211
1266;2245.782;701.8069;28072.275;20131127;20131206;20131211
1266;2245.782;701.8069;28072.275;20131127;20131206;20131211
1267;2984.982;932.8069;37312.275;20131127;20131206;20131211
1267;2984.982;932.8069;37312.275;20131127;20131206;20131211
1267;2984.982;932.8069;37312.275;20131127;20131206;20131211
1268;609.84;190.575;7623;20131127;20131206;20131211
1268;609.84;190.575;7623;20131127;20131206;20131211
1268;609.84;190.575;7623;20131127;20131206;20131211
1269;2263.8;707.4375;28297.5;20131127;20131206;20131211
1269;2263.8;707.4375;28297.5;20131127;20131206;20131211
1270;4.7956;1.4986;59.9445;20131127;20131206;20131211
1271;39.0373;12.1992;487.9665;20131127;20131206;20131211
1271;39.0373;12.1992;487.9665;20131127;20131206;20131211
1271;39.0373;12.1992;487.9665;20131127;20131206;20131211
1271;39.0373;12.1992;487.9665;20131127;20131206;20131211
1272;3510.276;1096.9613;43878.45;20131127;20131206;20131211
1272;3510.276;1096.9613;43878.45;20131127;20131206;20131211
1273;27.6444;8.6389;345.555;20131127;20131206;20131211
1273;27.6444;8.6389;345.555;20131127;20131206;20131211
1273;27.6444;8.6389;345.555;20131127;20131206;20131211
1274;1212.288;378.84;15153.6;20131127;20131206;20131211
1274;1212.288;378.84;15153.6;20131127;20131206;20131211
1275;11.3929;3.5603;142.4115;20131127;20131206;20131211
1276;3842.454;1200.7669;48030.675;20131127;20131206;20131211
1276;3842.454;1200.7669;48030.675;20131127;20131206;20131211
1276;3842.454;1200.7669;48030.675;20131127;20131206;20131211
1277;65.8728;20.5853;823.41;20131127;20131206;20131211
1277;65.8728;20.5853;823.41;20131127;20131206;20131211
1277;65.8728;20.5853;823.41;20131127;20131206;20131211
1277;65.8728;20.5853;823.41;20131127;20131206;20131211
1277;65.8728;20.5853;823.41;20131127;20131206;20131211
1277;65.8728;20.5853;823.41;20131127;20131206;20131211
1278;102.102;31.9069;1276.275;20131127;20131206;20131211
1279;160.314;50.0981;2003.925;20131127;20131206;20131211
1280;4068.834;1271.5106;50860.425;20131127;20131206;20131211
1280;4068.834;1271.5106;50860.425;20131127;20131206;20131211
1280;4068.834;1271.5106;50860.425;20131127;20131206;20131211
1281;36.3888;11.3715;454.86;20131128;20131207;20131212
1281;36.3888;11.3715;454.86;20131128;20131207;20131212
1282;3510.276;1096.9613;43878.45;20131128;20131207;20131212
1282;3510.276;1096.9613;43878.45;20131128;20131207;20131212
1283;570.57;178.3031;7132.125;20131128;20131207;20131212
1284;2267.496;708.5925;28343.7;20131128;20131207;20131212
1284;2267.496;708.5925;28343.7;20131128;20131207;20131212
1285;1801.338;562.9181;22516.725;20131128;20131207;20131212
1286;2771.538;866.1056;34644.225;20131128;20131207;20131212
1287;66.9564;20.9239;836.955;20131128;20131207;20131212
1287;66.9564;20.9239;836.955;20131128;20131207;20131212
1287;66.9564;20.9239;836.955;20131128;20131207;20131212
1287;66.9564;20.9239;836.955;20131128;20131207;20131212
1287;66.9564;20.9239;836.955;20131128;20131207;20131212
1287;66.9564;20.9239;836.955;20131128;20131207;20131212
1288;11.4433;3.576;143.0415;20131128;20131207;20131212
1289;2255.946;704.9831;28199.325;20131128;20131207;20131212
1289;2255.946;704.9831;28199.325;20131128;20131207;20131212
1290;297.066;92.8331;3713.325;20131128;20131207;20131212
1291;1596.21;498.8156;19952.625;20131128;20131207;20131212
1292;523.2528;163.5165;6540.66;20131128;20131207;20131212
1292;523.2528;163.5165;6540.66;20131128;20131207;20131212
1293;456.918;142.7869;5711.475;20131128;20131207;20131212
1294;22.3826;6.9946;279.783;20131128;20131207;20131212
1294;22.3826;6.9946;279.783;20131128;20131207;20131212
1295;7.8372;2.4491;97.965;20131128;20131207;20131212
1295;7.8372;2.4491;97.965;20131128;20131207;20131212
1296;9.1577;2.8618;114.471;20131128;20131207;20131212
1297;10.6117;3.3162;132.6465;20131129;20131208;20131213
1298;3510.276;1096.9613;43878.45;20131129;20131208;20131213
1298;3510.276;1096.9613;43878.45;20131129;20131208;20131213
1299;33.516;10.4738;418.95;20131129;20131208;20131213
1300;31.7596;9.9249;396.9945;20131129;20131208;20131213
1300;31.7596;9.9249;396.9945;20131129;20131208;20131213
1300;31.7596;9.9249;396.9945;20131129;20131208;20131213
1301;36.9432;11.5448;461.79;20131129;20131208;20131213
1301;36.9432;11.5448;461.79;20131129;20131208;20131213
1302;18.7715;5.8661;234.6435;20131129;20131208;20131213
1302;18.7715;5.8661;234.6435;20131129;20131208;20131213
1303;2.966;0.9269;37.0755;20131129;20131208;20131213
1304;1724.646;538.9519;21558.075;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1305;153.0648;47.8328;1913.31;20131129;20131208;20131213
1306;6897.66;2155.5188;86220.75;20131129;20131208;20131213
1306;6897.66;2155.5188;86220.75;20131129;20131208;20131213
1306;6897.66;2155.5188;86220.75;20131129;20131208;20131213
1306;6897.66;2155.5188;86220.75;20131129;20131208;20131213
1307;67.1832;20.9948;839.79;20131129;20131208;20131213
1307;67.1832;20.9948;839.79;20131129;20131208;20131213
1307;67.1832;20.9948;839.79;20131129;20131208;20131213
